year,breaks_ci,breaks_ci_lo,breaks_ci_hi,model,scenario,breaks_di,breaks_di_lo,breaks_di_hi,rate_ci,rate_ci_lo,rate_ci_hi,rate_di,rate_di_lo,rate_di_hi,pct_change_ci,pct_change_di
2064,50.58990393378124,0.0,161.0,MIROC6,ssp245,20.040070460908208,0.0,70.0,0.3344123739673535,0.0,1.0642517186673717,0.062226581154815115,0.0,0.21735755317497282,-3.4,-6.1
2065,44.59068645067174,0.0,145.0,MIROC6,ssp245,18.205470637966062,0.0,65.0,0.2947559918738217,0.0,0.9584875727128503,0.056529950746673066,0.0,0.20183201366247477,-14.9,-14.7
2066,47.69316653226085,0.0,154.0,MIROC6,ssp245,19.210635925576145,0.0,67.0,0.31526418913445825,0.0,1.0179799048122686,0.05965109742454943,0.0,0.208042229467474,-8.9,-10.0
2067,41.489221648892254,0.0,136.0,MIROC6,ssp245,17.034161284702343,0.0,60.0,0.27425450587580813,0.0,0.8989952406134321,0.052892908817582185,0.0,0.1863064741499767,-20.8,-20.2
2068,67.34456214257027,1.0,213.0,MIROC6,ssp245,25.693216347925656,0.0,87.0,0.4451650062306337,0.006610259122157588,1.4079851930195664,0.07978020912257616,0.0,0.2701443875174662,28.6,20.4
2069,37.433447828828285,0.0,122.0,MIROC6,ssp245,16.215434940974756,0.0,57.0,0.24744478998432234,0.0,0.8064516129032258,0.05035067517768904,0.0,0.17699115044247787,-28.5,-24.0
2070,42.93458866171214,0.0,139.0,MIROC6,ssp245,17.918600419354554,0.0,64.0,0.28380875635716646,0.0,0.9188260179799048,0.05563918776387068,0.0,0.19872690575997515,-18.0,-16.1
2071,43.07342309714503,0.0,139.0,MIROC6,ssp245,18.1599865936313,0.0,64.0,0.2847264879504563,0.0,0.9188260179799048,0.05638871788117155,0.0,0.19872690575997515,-17.8,-14.9
2072,38.2788399252124,0.0,126.0,MIROC6,ssp245,16.486405976535078,0.0,59.0,0.2530330508012454,0.0,0.8328926493918561,0.0511920694815559,0.0,0.1832013662474771,-26.9,-22.8
2073,48.1143916274638,0.0,154.0,MIROC6,ssp245,18.805611288926304,0.0,66.0,0.3180485961625053,0.0,1.0179799048122686,0.05839345222458098,0.0,0.20493712156497437,-8.1,-11.9
2074,46.637165213515146,0.0,150.0,MIROC6,ssp245,18.2709899188285,0.0,65.0,0.30828374678420906,0.0,0.9915388683236382,0.05673339518344512,0.0,0.20183201366247477,-11.0,-14.4
2075,45.952153274101185,0.0,148.0,MIROC6,ssp245,18.315250297313284,0.0,65.0,0.3037556403629111,0.0,0.9783183500793231,0.05687082843444584,0.0,0.20183201366247477,-12.3,-14.2
2076,42.516537902143085,0.0,138.0,MIROC6,ssp245,18.40547259881272,0.0,67.0,0.2810453325102002,0.0,0.9122157588577472,0.05715097841581345,0.0,0.208042229467474,-18.8,-13.8
2077,45.492762388032084,0.0,148.0,MIROC6,ssp245,17.379902709486785,0.0,61.0,0.30071894756763673,0.0,0.9783183500793231,0.05396647324790183,0.0,0.18941158205247632,-13.1,-18.6
2078,41.2583768377652,0.0,136.0,MIROC6,ssp245,17.44503356531556,0.0,61.0,0.27272856185725275,0.0,0.8989952406134321,0.05416871158303232,0.0,0.18941158205247632,-21.2,-18.3
2079,44.434875820272445,0.0,143.0,MIROC6,ssp245,18.341246042250184,0.0,64.0,0.2937260432328956,0.0,0.9452670544685352,0.05695154802748077,0.0,0.19872690575997515,-15.2,-14.1
2080,43.86308610244199,0.0,143.0,MIROC6,ssp245,17.72790366622784,0.0,63.0,0.28994636503465093,0.0,0.9452670544685352,0.055047053768755905,0.0,0.19562179785747555,-16.3,-16.9
2081,46.53950656429792,0.0,151.0,MIROC6,ssp245,19.580281292319683,0.0,68.0,0.30763819780736334,0.0,0.9981491274457959,0.06079888617394716,0.0,0.2111473373699736,-11.1,-8.3
2082,36.84254240513229,0.0,122.0,MIROC6,ssp245,15.860875770248366,0.0,57.0,0.2435387520170035,0.0,0.8064516129032258,0.04924973069476282,0.0,0.17699115044247787,-29.7,-25.7
2083,38.25420290963492,0.0,126.0,MIROC6,ssp245,17.074773548304925,0.0,61.0,0.2528701937442816,0.0,0.8328926493918561,0.05301901427823296,0.0,0.18941158205247632,-27.0,-20.0
2084,35.887301941699796,0.0,119.0,MIROC6,ssp245,16.282593433611495,0.0,59.0,0.2372243650297448,0.0,0.786620835536753,0.05055920954389534,0.0,0.1832013662474771,-31.5,-23.7
2085,41.28795107390433,0.0,135.0,MIROC6,ssp245,17.53047145972162,0.0,62.0,0.2729240552214723,0.0,0.8923849814912744,0.05443400546412551,0.0,0.19251668995497592,-21.2,-17.9
2086,43.341992401098615,0.0,140.0,MIROC6,ssp245,18.04935457346362,0.0,63.0,0.286501800641847,0.0,0.9254362771020624,0.056045193521079395,0.0,0.19562179785747555,-17.3,-15.4
2087,40.4421008952622,0.0,132.0,MIROC6,ssp245,16.740301456685046,0.0,60.0,0.26733276636212455,0.0,0.8725542041248017,0.0519804423433785,0.0,0.1863064741499767,-22.8,-21.6
2088,46.98773454880003,0.0,152.0,MIROC6,ssp245,19.38135565756399,0.0,68.0,0.3106011009307247,0.0,1.0047593865679534,0.060181200613457504,0.0,0.2111473373699736,-10.3,-9.2
2089,45.49352374967165,0.0,147.0,MIROC6,ssp245,17.705350138475552,0.0,63.0,0.30072398036535997,0.0,0.9717080909571655,0.05497702263150303,0.0,0.19562179785747555,-13.1,-17.1
2090,47.78887568662327,0.0,153.0,MIROC6,ssp245,20.11251254127813,0.0,70.0,0.31589685144515645,0.0,1.0113696456901111,0.06245152163104527,0.0,0.21735755317497282,-8.8,-5.8
2091,40.43034789585066,0.0,131.0,MIROC6,ssp245,17.711286568469422,0.0,63.0,0.2672550759905517,0.0,0.865943945002644,0.05499545588718963,0.0,0.19562179785747555,-22.8,-17.0
2092,41.35136908030337,0.0,135.0,MIROC6,ssp245,16.94565031462001,0.0,61.0,0.2733432646767806,0.0,0.8923849814912744,0.05261807270492163,0.0,0.18941158205247632,-21.1,-20.6
2093,37.84058838921116,0.0,125.0,MIROC6,ssp245,16.54266562144864,0.0,60.0,0.2501360945875936,0.0,0.8262823902696985,0.05136676174956883,0.0,0.1863064741499767,-27.8,-22.5
2094,39.40160979106706,0.0,128.0,MIROC6,ssp245,16.598916046314592,0.0,59.0,0.2604548505490948,0.0,0.8461131676361713,0.05154142538833905,0.0,0.1832013662474771,-24.8,-22.2
2095,42.63347349338139,0.0,139.0,MIROC6,ssp245,17.852615604308493,0.0,64.0,0.28181830706888805,0.0,0.9188260179799048,0.05543429779322619,0.0,0.19872690575997515,-18.6,-16.4
2096,36.984293928273544,0.0,122.0,MIROC6,ssp245,16.295120344065715,0.0,58.0,0.2444757663159277,0.0,0.8064516129032258,0.05059810695254065,0.0,0.18009625834497747,-29.4,-23.7
2097,43.33325168444745,0.0,141.0,MIROC6,ssp245,18.345413346234114,0.0,64.0,0.2864440222398694,0.0,0.93204653622422,0.056964487956013395,0.0,0.19872690575997515,-17.3,-14.1
2098,44.6275198398686,0.0,145.0,MIROC6,ssp245,18.57903485038622,0.0,65.0,0.29499947012076017,0.0,0.9584875727128503,0.057689907934749936,0.0,0.20183201366247477,-14.8,-13.0
2099,39.167190100255226,0.0,128.0,MIROC6,ssp245,17.347179366649797,0.0,61.0,0.2589052756494925,0.0,0.8461131676361713,0.05386486373746249,0.0,0.18941158205247632,-25.2,-18.7
2100,39.37067456834906,0.0,129.0,MIROC6,ssp245,16.37581212031733,0.0,59.0,0.26025036071092716,0.0,0.8527234267583289,0.05084866362464627,0.0,0.1832013662474771,-24.8,-23.3
2026,48.44306280593403,0.0,157.0,MIROC6,ssp370,18.33553292716013,0.0,64.0,0.32022119781817837,0.0,1.0378106821787414,0.05693380818866676,0.0,0.19872690575997515,-7.5,-14.1
2027,42.885968653292885,0.0,139.0,MIROC6,ssp370,18.006667114759743,0.0,64.0,0.2834873655029937,0.0,0.9188260179799048,0.05591264435572036,0.0,0.19872690575997515,-18.1,-15.6
2028,43.25343070963332,0.0,140.0,MIROC6,ssp370,17.612935980676287,0.0,62.0,0.28591638491296484,0.0,0.9254362771020624,0.054690066699817685,0.0,0.19251668995497592,-17.4,-17.5
2029,60.15117364515372,1.0,193.0,MIROC6,ssp370,22.56645114908964,0.0,78.0,0.3976148442963625,0.006610259122157588,1.2757800105764145,0.07007126579440968,0.0,0.24219841639496972,14.8,5.7
2030,53.37418913963119,0.0,170.0,MIROC6,ssp370,19.626525444614547,0.0,68.0,0.3528172206480116,0.0,1.12374405076679,0.060942479256682336,0.0,0.2111473373699736,1.9,-8.1
2031,56.54211191455265,0.0,182.0,MIROC6,ssp370,21.1995836572943,0.0,74.0,0.3737580110692269,0.0,1.203067160232681,0.06582699474396615,0.0,0.22977798478497127,7.9,-0.7
2032,43.29498625565769,0.0,142.0,MIROC6,ssp370,17.58824889990324,0.0,63.0,0.2861910778401487,0.0,0.9386567953463776,0.05461341065021965,0.0,0.19562179785747555,-17.3,-17.6
2033,48.80696421126474,0.0,157.0,MIROC6,ssp370,18.737593758322546,0.0,65.0,0.3226266804023317,0.0,1.0378106821787414,0.05818225045279474,0.0,0.20183201366247477,-6.8,-12.2
2034,43.712412974050665,0.0,142.0,MIROC6,ssp370,18.126562952035822,0.0,63.0,0.28895037661323814,0.0,0.9386567953463776,0.056284933867523125,0.0,0.19562179785747555,-16.5,-15.1
2035,59.27599112536373,0.0,189.0,MIROC6,ssp370,22.516549528105433,0.0,77.0,0.39182966106136785,0.0,1.2493389740877843,0.06991631587674409,0.0,0.2390933084924701,13.2,5.5
2036,63.70165042022185,1.0,202.0,MIROC6,ssp370,25.056467575703298,0.0,85.0,0.4210844157867653,0.006610259122157588,1.3352723426758328,0.0778030354780416,0.0,0.263934171712467,21.6,17.4
2037,46.21426303399164,0.0,148.0,MIROC6,ssp370,18.62869455098471,0.0,66.0,0.3054882537942335,0.0,0.9783183500793231,0.05784410666351408,0.0,0.20493712156497437,-11.8,-12.7
2038,39.452363711401965,0.0,130.0,MIROC6,ssp370,16.751449702722496,0.0,60.0,0.26079034711397386,0.0,0.8593336858804865,0.052015058850248395,0.0,0.1863064741499767,-24.7,-21.5
2039,53.98835156362789,0.0,172.0,MIROC6,ssp370,20.091721844091982,0.0,69.0,0.35687699341372214,0.0,1.1369645690111052,0.06238696427291408,0.0,0.21425244527247322,3.1,-5.9
2040,44.79265244822304,0.0,145.0,MIROC6,ssp370,18.33726944157375,0.0,65.0,0.2960910394515008,0.0,0.9584875727128503,0.05693920025329529,0.0,0.20183201366247477,-14.5,-14.1
2041,51.224011406627795,0.0,163.0,MIROC6,ssp370,20.86921508566255,0.0,73.0,0.33860398867416575,0.0,1.077472236911687,0.0648011646814549,0.0,0.22667287688247165,-2.2,-2.2
2042,49.52662958803833,0.0,159.0,MIROC6,ssp370,20.027915786933722,0.0,70.0,0.3273838550240503,0.0,1.0510312004230566,0.06218883958060463,0.0,0.21735755317497282,-5.4,-6.2
2043,53.64479932383629,0.0,173.0,MIROC6,ssp370,20.57911209434178,0.0,72.0,0.35460602408670205,0.0,1.1435748281332627,0.063900363590566,0.0,0.22356776897997205,2.4,-3.6
2044,43.42817193230974,0.0,140.0,MIROC6,ssp370,18.297122803286385,0.0,64.0,0.28707146967417857,0.0,0.9254362771020624,0.0568145406094904,0.0,0.19872690575997515,-17.1,-14.3
2045,42.664061578058494,0.0,140.0,MIROC6,ssp370,17.003830510161162,0.0,62.0,0.28202050223465425,0.0,0.9254362771020624,0.05279872848986543,0.0,0.19251668995497592,-18.5,-20.3
2046,38.99764232294472,0.0,127.0,MIROC6,ssp370,17.035324454685163,0.0,59.0,0.2577845209078842,0.0,0.8395029085140138,0.05289652058588779,0.0,0.1832013662474771,-25.5,-20.2
2047,42.400410513842466,0.0,138.0,MIROC6,ssp370,18.17776584889671,0.0,64.0,0.28027770038235367,0.0,0.9122157588577472,0.05644392438719673,0.0,0.19872690575997515,-19.1,-14.8
2048,40.47052319232921,0.0,132.0,MIROC6,ssp370,16.396247101747427,0.0,59.0,0.26752064511058443,0.0,0.8725542041248017,0.05091211644697229,0.0,0.1832013662474771,-22.7,-23.2
2049,48.803844973064415,0.0,156.0,MIROC6,ssp370,18.73108917202048,0.0,66.0,0.32260606142956383,0.0,1.0312004230565839,0.058162053010465696,0.0,0.20493712156497437,-6.8,-12.2
2050,38.57670073947096,0.0,127.0,MIROC6,ssp370,16.397247598719574,0.0,59.0,0.2550019879658313,0.0,0.8395029085140138,0.05091522309802693,0.0,0.1832013662474771,-26.4,-23.2
2051,41.08525068103431,0.0,136.0,MIROC6,ssp370,16.37246588145258,0.0,60.0,0.2715841531004383,0.0,0.8989952406134321,0.05083827319190368,0.0,0.1863064741499767,-21.6,-23.3
2052,43.97922690574377,0.0,144.0,MIROC6,ssp370,18.205130904277176,0.0,65.0,0.2907140858391312,0.0,0.9518773135906927,0.05652889583691096,0.0,0.20183201366247477,-16.0,-14.7
2053,37.96070797657452,0.0,124.0,MIROC6,ssp370,16.026467107787376,0.0,58.0,0.25093011618571204,0.0,0.819672131147541,0.04976390966554068,0.0,0.18009625834497747,-27.5,-24.9
2054,45.163730560315834,0.0,147.0,MIROC6,ssp370,17.287511007700836,0.0,61.0,0.29854396192699517,0.0,0.9717080909571655,0.05367958704456089,0.0,0.18941158205247632,-13.8,-19.0
2055,37.524899445766586,0.0,123.0,MIROC6,ssp370,16.29931289763623,0.0,59.0,0.2480493088694248,0.0,0.8130618720253834,0.0506111252837641,0.0,0.1832013662474771,-28.4,-23.6
2056,41.83770935127548,0.0,136.0,MIROC6,ssp370,17.19480849779275,0.0,61.0,0.2765580998894466,0.0,0.8989952406134321,0.053391735748463745,0.0,0.18941158205247632,-20.1,-19.4
2057,48.20964553792763,0.0,157.0,MIROC6,ssp370,19.52281359261587,0.0,68.0,0.31867824919307,0.0,1.0378106821787414,0.06062044276545837,0.0,0.2111473373699736,-8.0,-8.5
2058,51.318538684791854,0.0,164.0,MIROC6,ssp370,21.43891672158258,0.0,75.0,0.33922883847694246,0.0,1.0840824960338444,0.06657014973321713,0.0,0.23288309268747087,-2.0,0.4
2059,52.88438520602442,0.0,169.0,MIROC6,ssp370,20.23286893580729,0.0,72.0,0.3495794897278187,0.0,1.1171337916446324,0.06282524122281412,0.0,0.22356776897997205,1.0,-5.2
2060,51.03505147785009,0.0,164.0,MIROC6,ssp370,20.748528909421875,0.0,73.0,0.3373549145812407,0.0,1.0840824960338444,0.06442642108188751,0.0,0.22667287688247165,-2.6,-2.8
2061,43.23920578655758,0.0,140.0,MIROC6,ssp370,17.61659131993269,0.0,63.0,0.2858223544854414,0.0,0.9254362771020624,0.054701416922629066,0.0,0.19562179785747555,-17.4,-17.5
2062,41.3748978465004,0.0,135.0,MIROC6,ssp370,17.64600085833444,0.0,62.0,0.27349879591816767,0.0,0.8923849814912744,0.0547927367127292,0.0,0.19251668995497592,-21.0,-17.3
2063,38.857655838874294,0.0,127.0,MIROC6,ssp370,16.774332255713464,0.0,61.0,0.25685917397457886,0.0,0.8395029085140138,0.05208611164637002,0.0,0.18941158205247632,-25.8,-21.4
2064,45.255993294937724,0.0,147.0,MIROC6,ssp370,18.02331484215231,0.0,64.0,0.29915384251016475,0.0,0.9717080909571655,0.05596433734560568,0.0,0.19872690575997515,-13.6,-15.6
2065,36.622384592216825,0.0,121.0,MIROC6,ssp370,15.569718165171974,0.0,56.0,0.2420834518258648,0.0,0.7998413537810682,0.04834565491436725,0.0,0.17388604253997825,-30.1,-27.1
2066,42.510890919045934,0.0,137.0,MIROC6,ssp370,17.33886247440884,0.0,62.0,0.2810080044886696,0.0,0.9056054997355897,0.05383903888964087,0.0,0.19251668995497592,-18.8,-18.8
2067,42.3668838157179,0.0,139.0,MIROC6,ssp370,17.76728510291562,0.0,62.0,0.2800560802202399,0.0,0.9188260179799048,0.05516933737902691,0.0,0.19251668995497592,-19.1,-16.8
2068,42.683130012549995,0.0,137.0,MIROC6,ssp370,18.60645709243938,0.0,65.0,0.28214654952769697,0.0,0.9056054997355897,0.05777505695525347,0.0,0.20183201366247477,-18.5,-12.8
2069,41.51277054551042,0.0,136.0,MIROC6,ssp370,17.603742321536963,0.0,62.0,0.2744101701844951,0.0,0.8989952406134321,0.05466151939617128,0.0,0.19251668995497592,-20.7,-17.5
2070,40.99385654616135,0.0,134.0,MIROC6,ssp370,16.909499758129268,0.0,61.0,0.27098001418668266,0.0,0.8857747223691169,0.05250582132628246,0.0,0.18941158205247632,-21.7,-20.8
2071,40.70510011830845,0.0,132.0,MIROC6,ssp370,17.29639769340811,0.0,62.0,0.2690712593753864,0.0,0.8725542041248017,0.05370718116257758,0.0,0.19251668995497592,-22.3,-19.0
2072,36.569220798647024,0.0,119.0,MIROC6,ssp370,15.904933318584025,0.0,57.0,0.24173202537445151,0.0,0.786620835536753,0.04938653413626463,0.0,0.17699115044247787,-30.2,-25.5
2073,44.02914462702154,0.0,141.0,MIROC6,ssp370,18.048806504037834,0.0,64.0,0.2910440549115649,0.0,0.93204653622422,0.05604349170637427,0.0,0.19872690575997515,-15.9,-15.4
2074,38.644011024837425,0.0,127.0,MIROC6,ssp370,17.24123106893711,0.0,62.0,0.25544692639369,0.0,0.8395029085140138,0.05353588284097845,0.0,0.19251668995497592,-26.2,-19.2
2075,51.9182338092603,0.0,165.0,MIROC6,ssp370,21.402996948767267,0.0,75.0,0.3431929786439734,0.0,1.0906927551560022,0.06645861496279232,0.0,0.23288309268747087,-0.9,0.3
2076,40.26801958121022,0.0,133.0,MIROC6,ssp370,17.948311569148363,0.0,63.0,0.26618204376791527,0.0,0.8791644632469593,0.05573144408988779,0.0,0.19562179785747555,-23.1,-15.9
2077,37.19318962324233,0.0,121.0,MIROC6,ssp370,16.54836365481924,0.0,58.0,0.2458566209891746,0.0,0.7998413537810682,0.05138445475801658,0.0,0.18009625834497747,-29.0,-22.5
2078,35.56051052589603,0.0,116.0,MIROC6,ssp370,15.701081986118487,0.0,56.0,0.23506418909238516,0.0,0.7667900581702802,0.04875355375289081,0.0,0.17388604253997825,-32.1,-26.4
2079,40.21111721548739,0.0,130.0,MIROC6,ssp370,16.963120745761803,0.0,61.0,0.2658059043858236,0.0,0.8593336858804865,0.05267232027872008,0.0,0.18941158205247632,-23.2,-20.5
2080,36.74510122620131,0.0,122.0,MIROC6,ssp370,16.19871333026658,0.0,58.0,0.24289464057510118,0.0,0.8064516129032258,0.05029875277213656,0.0,0.18009625834497747,-29.8,-24.1
2081,37.63355574396003,0.0,123.0,MIROC6,ssp370,16.238186115097903,0.0,59.0,0.2487675551557379,0.0,0.8130618720253834,0.05042132002824997,0.0,0.1832013662474771,-28.2,-23.9
2082,36.88209067252743,0.0,119.0,MIROC6,ssp370,16.311523489517693,0.0,60.0,0.24380017631231776,0.0,0.786620835536753,0.05064904048910943,0.0,0.1863064741499767,-29.6,-23.6
2083,43.231992990316755,0.0,140.0,MIROC6,ssp370,17.890019423770696,0.0,64.0,0.28577467603329426,0.0,0.9254362771020624,0.05555044068862194,0.0,0.19872690575997515,-17.5,-16.2
2084,41.088425992481326,0.0,134.0,MIROC6,ssp370,17.31265704140192,0.0,61.0,0.2716051427318967,0.0,0.8857747223691169,0.05375766819252265,0.0,0.18941158205247632,-21.6,-18.9
2085,43.01765411863688,0.0,139.0,MIROC6,ssp370,17.507324768898663,0.0,62.0,0.2843578405515394,0.0,0.9188260179799048,0.054362132491534425,0.0,0.19251668995497592,-17.9,-18.0
2086,36.628435654025814,0.0,119.0,MIROC6,ssp370,16.16828876454225,0.0,58.0,0.2421234509123864,0.0,0.786620835536753,0.050204281212675825,0.0,0.18009625834497747,-30.1,-24.3
2087,37.00563223768596,0.0,121.0,MIROC6,ssp370,15.839625892137478,0.0,58.0,0.24461681807037255,0.0,0.7998413537810682,0.04918374753031355,0.0,0.18009625834497747,-29.4,-25.8
2088,38.52596340850313,0.0,126.0,MIROC6,ssp370,17.232925617944357,0.0,61.0,0.2546666010609673,0.0,0.8328926493918561,0.05351009351946703,0.0,0.18941158205247632,-26.4,-19.3
2089,37.61918482792644,0.0,124.0,MIROC6,ssp370,16.47089899002498,0.0,59.0,0.2486725596769331,0.0,0.819672131147541,0.051143918615199443,0.0,0.1832013662474771,-28.2,-22.8
2090,39.72595695058635,0.0,131.0,MIROC6,ssp370,17.00433828484914,0.0,60.0,0.2625988693190531,0.0,0.865943945002644,0.05280030518506176,0.0,0.1863064741499767,-24.2,-20.3
2091,40.45034836747948,0.0,132.0,MIROC6,ssp370,16.747893917888906,0.0,60.0,0.26738728429058356,0.0,0.8725542041248017,0.05200401775466203,0.0,0.1863064741499767,-22.8,-21.5
2092,35.74175859193919,0.0,119.0,MIROC6,ssp370,16.264485417877264,0.0,59.0,0.23626228577432037,0.0,0.786620835536753,0.05050298220114039,0.0,0.1832013662474771,-31.8,-23.8
2093,41.267010729697994,0.0,134.0,MIROC6,ssp370,18.024152616681548,0.0,64.0,0.27278563412016127,0.0,0.8857747223691169,0.05596693872591693,0.0,0.19872690575997515,-21.2,-15.6
2094,37.30703866311312,0.0,123.0,MIROC6,ssp370,16.354887000398477,0.0,57.0,0.24660919264352935,0.0,0.8130618720253834,0.05078368886942548,0.0,0.17699115044247787,-28.8,-23.4
2095,37.11195093249401,0.0,122.0,MIROC6,ssp370,16.55276320615231,0.0,60.0,0.24531961219258336,0.0,0.8064516129032258,0.05139811583962835,0.0,0.1863064741499767,-29.1,-22.5
2096,36.67329320264816,0.0,122.0,MIROC6,ssp370,16.994421852141503,0.0,60.0,0.2424199709323649,0.0,0.8064516129032258,0.05276951359149667,0.0,0.1863064741499767,-30.0,-20.4
2097,40.25916888440557,0.0,131.0,MIROC6,ssp370,18.226032711191493,0.0,64.0,0.26612353836862485,0.0,0.865943945002644,0.056593798202737126,0.0,0.19872690575997515,-23.1,-14.6
2098,36.887849825850964,0.0,120.0,MIROC6,ssp370,17.53160320574676,0.0,62.0,0.24383824580811056,0.0,0.7932310946589106,0.05443751965765179,0.0,0.19251668995497592,-29.6,-17.9
2099,37.382110275046664,0.0,123.0,MIROC6,ssp370,16.943211618183494,0.0,62.0,0.24710543545112812,0.0,0.8130618720253834,0.0526105002893448,0.0,0.19251668995497592,-28.6,-20.6
2100,35.48148813713003,0.0,115.0,MIROC6,ssp370,17.23730987118081,0.0,61.0,0.23454183062619002,0.0,0.7601797990481227,0.053523707098838094,0.0,0.18941158205247632,-32.3,-19.2
2026,52.30268609110793,0.0,167.0,MIROC6,ssp585,20.36500139359366,0.0,70.0,0.345734307847091,0.0,1.1039132734003172,0.06323552676166327,0.0,0.21735755317497282,-0.1,-4.6
2027,50.709838905208436,0.0,162.0,MIROC6,ssp585,19.4448408526446,0.0,68.0,0.33520517520629584,0.0,1.0708619777895294,0.060378328994394034,0.0,0.2111473373699736,-3.2,-8.9
2028,51.19607761760435,0.0,165.0,MIROC6,ssp585,19.737694556366517,0.0,68.0,0.3384193390904571,0.0,1.0906927551560022,0.06128767134409724,0.0,0.2111473373699736,-2.3,-7.5
2029,41.23540475125037,0.0,135.0,MIROC6,ssp585,16.939379305624875,0.0,60.0,0.2725767104128131,0.0,0.8923849814912744,0.05259860054533419,0.0,0.1863064741499767,-21.3,-20.6
2030,44.84942432077877,0.0,145.0,MIROC6,ssp585,18.090033637267528,0.0,64.0,0.2964663162399443,0.0,0.9584875727128503,0.05617150640356319,0.0,0.19872690575997515,-14.4,-15.2
2031,59.849222836912936,1.0,190.0,MIROC6,ssp585,22.869697504844204,0.0,79.0,0.395618871211746,0.006610259122157588,1.2559492332099418,0.07101287845006739,0.0,0.24530352429746932,14.3,7.1
2032,44.927240367979756,0.0,145.0,MIROC6,ssp585,17.67082422956121,0.0,63.0,0.2969807004758048,0.0,0.9584875727128503,0.05486981595889212,0.0,0.19562179785747555,-14.2,-17.2
2033,46.68121251253199,0.0,149.0,MIROC6,ssp585,19.038915727770117,0.0,67.0,0.3085749108443416,0.0,0.9849286092014807,0.05911788768132314,0.0,0.208042229467474,-10.9,-10.8
2034,57.88251843103632,0.0,184.0,MIROC6,ssp585,22.29577381097931,0.0,77.0,0.3826184454722126,0.0,1.2162876784769963,0.06923078345281573,0.0,0.2390933084924701,10.5,4.5
2035,54.66087848205505,0.0,173.0,MIROC6,ssp585,20.849914690635227,0.0,72.0,0.3613225706111518,0.0,1.1435748281332627,0.06474123487233419,0.0,0.22356776897997205,4.4,-2.3
2036,45.880001305609035,0.0,149.0,MIROC6,ssp585,18.88310815163498,0.0,66.0,0.3032786971550042,0.0,0.9849286092014807,0.05863408834539661,0.0,0.20493712156497437,-12.4,-11.5
2037,46.41704849542187,0.0,149.0,MIROC6,ssp585,17.7064307792528,0.0,64.0,0.30682871824049357,0.0,0.9849286092014807,0.05498037813772022,0.0,0.19872690575997515,-11.4,-17.0
2038,50.55740345565276,0.0,161.0,MIROC6,ssp585,20.574309112767,0.0,72.0,0.33419753738533026,0.0,1.0642517186673717,0.06388544981452259,0.0,0.22356776897997205,-3.5,-3.6
2039,53.115719137783785,0.0,170.0,MIROC6,ssp585,19.843979645875162,0.0,67.0,0.35110866696049564,0.0,1.12374405076679,0.06161769801544841,0.0,0.208042229467474,1.4,-7.0
2040,43.39684357827223,0.0,139.0,MIROC6,ssp585,17.72686760175064,0.0,63.0,0.28686438113612,0.0,0.9188260179799048,0.05504383667676026,0.0,0.19562179785747555,-17.1,-17.0
2041,52.52874974866119,0.0,169.0,MIROC6,ssp585,21.2860477753049,0.0,75.0,0.3472286472016208,0.0,1.1171337916446324,0.06609547516008353,0.0,0.23288309268747087,0.3,-0.3
2042,46.462924424200104,0.0,151.0,MIROC6,ssp585,17.796855217665694,0.0,63.0,0.30713197001718734,0.0,0.9981491274457959,0.055261155776015196,0.0,0.19562179785747555,-11.3,-16.6
2043,45.66746499807137,0.0,148.0,MIROC6,ssp585,18.584831465375075,0.0,65.0,0.3018737770893136,0.0,0.9783183500793231,0.05770790704975958,0.0,0.20183201366247477,-12.8,-12.9
2044,45.41120282115074,0.0,147.0,MIROC6,ssp585,18.474973542619423,0.0,66.0,0.3001798176966601,0.0,0.9717080909571655,0.05736678634565882,0.0,0.20493712156497437,-13.3,-13.4
2045,43.08375827321306,0.0,142.0,MIROC6,ssp585,17.80322890646823,0.0,63.0,0.2847948061423391,0.0,0.9386567953463776,0.055280946767484025,0.0,0.19562179785747555,-17.7,-16.6
2046,38.52828739441367,0.0,127.0,MIROC6,ssp585,16.081455758207017,0.0,57.0,0.25468196321003217,0.0,0.8395029085140138,0.0499346553585065,0.0,0.17699115044247787,-26.4,-24.7
2047,48.85091022535736,0.0,157.0,MIROC6,ssp585,19.615450304191576,0.0,69.0,0.3229171749428699,0.0,1.0378106821787414,0.06090808975063368,0.0,0.21425244527247322,-6.7,-8.1
2048,50.66791641527074,0.0,163.0,MIROC6,ssp585,19.66902267584681,0.0,69.0,0.3349280566847616,0.0,1.077472236911687,0.061074437745215995,0.0,0.21425244527247322,-3.3,-7.9
2049,46.37732938835595,0.0,150.0,MIROC6,ssp585,18.99488840159301,0.0,67.0,0.30656616465068715,0.0,0.9915388683236382,0.058981178082884674,0.0,0.208042229467474,-11.5,-11.0
2050,43.43118845283949,0.0,142.0,MIROC6,ssp585,17.316959974330167,0.0,62.0,0.2870914096565276,0.0,0.9386567953463776,0.05377102926356208,0.0,0.19251668995497592,-17.1,-18.9
2051,41.939938289898734,0.0,137.0,MIROC6,ssp585,17.568117841777834,0.0,62.0,0.2772338596635294,0.0,0.9056054997355897,0.054550901542548776,0.0,0.19251668995497592,-19.9,-17.7
2052,39.468324360696215,0.0,129.0,MIROC6,ssp585,16.503379552263983,0.0,59.0,0.2608958511415667,0.0,0.8527234267583289,0.0512447742656854,0.0,0.1832013662474771,-24.6,-22.7
